estudio_ini,estudio_fin,impacto_ini,impacto_fin,segmento,estrategia,n_maestros,n_efectivo,codigos,mediana_relativa_top_cop_kwh,mediana_margen_absoluto_cop_kwh,p_valor_bootstrap,ratio_replicacion,dsr,pct_dias_gana_segmento,kill_switch_1_0,drawdown_max_cop_kwh,ev_historico_cop_kwh,ev_anio_nino_cop_kwh,supera_capacidad_1_0,capacidad_pct_segmento,mae_f1_promedio_pp,candidata_1_0,valida_cheap_1_0
2023-12-15,2024-03-13,2024-03-14,2024-03-20,PEQUEÑO,Comercializador regulado,10,10,"EGVC,EMPC,EXEC,TENC,ITLC,CQTC,NEUC,EDPC,EBPC,EPTC",98.45,-103.38,0.005,1.113,0.0,100.0,1,730.28,-107.67,-113.46,0,1.6,2.31,0,0
2023-12-15,2024-03-13,2024-03-14,2024-03-20,MEDIANO,Comercializador mixto,2,2,"ETTC,CHVC",42.61,-45.86,0.005,1.284,0.0,100.0,0,324.69,-57.47,-73.13,0,3.6,8.7,0,0
2023-12-15,2024-03-13,2024-03-14,2024-03-20,PEQUEÑO,Trader no regulado,10,10,"CBNC,FREC,GAPC,CMXC,DRUC,VESC,SCEC,GSAC,LESC,TRPC",29.36,-109.48,0.005,1.029,0.0,100.0,1,773.02,-127.28,-151.31,0,1.6,4.08,0,0
2023-12-15,2024-03-13,2024-03-14,2024-03-20,PEQUEÑO,Comercializador mixto,10,8,"ASCC,CETC,EMEC,ENBC,ENIC,EBPC,QIEC,DLRC,PEEC,RTAC",20.75,-235.98,0.005,1.055,0.0,28.6,1,1659.88,-235.17,-234.08,0,1.6,3.75,0,0
2023-12-15,2024-03-13,2024-03-14,2024-03-20,MEDIANO,Trader no regulado,3,3,"SOEC,ISGC,GECC",4.96,-77.02,0.005,1.195,0.0,100.0,1,540.88,-76.84,-76.6,0,3.6,0.6,0,0
2023-12-15,2024-03-13,2024-03-14,2024-03-20,MEDIANO,Comercializador regulado,10,3,"EPSC,CDNC,CEOC,CNSC,EBSC,ESSC,EDQC,CHCC,HLAC,EMSC",3.23,-106.83,0.005,1.108,0.0,100.0,1,755.51,-112.04,-119.07,0,3.6,1.97,0,0
2023-12-15,2024-03-13,2024-03-14,2024-03-20,GRANDE,Comercializador regulado,4,2,"EPMC,CSSC,ENDC,CMMC",-0.53,-90.08,0.005,1.149,0.0,0.0,1,637.3,-91.69,-93.86,1,21.1,5.88,0,0
2023-12-15,2024-03-13,2024-03-14,2024-03-20,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),8,2,"SCEC,VESC,EVSC,HIMC,ESVC,RPEC,VICC,ESOC",-77.81,-307.87,0.005,1.055,0.0,0.0,1,2172.86,-329.63,-359.01,0,1.6,1.11,0,0
2024-01-14,2024-04-12,2024-04-13,2024-04-19,PEQUEÑO,Comercializador regulado,10,10,"EGVC,EMPC,EXEC,TENC,ITLC,CQTC,NEUC,EBPC,EDPC,TPLC",101.81,-163.39,0.005,1.727,0.0,100.0,1,1149.26,-155.21,-144.16,0,1.5,1.29,0,0
2024-01-14,2024-04-12,2024-04-13,2024-04-19,PEQUEÑO,Comercializador mixto,10,9,"ASCC,CETC,CHVC,EMEC,ENBC,ENIC,EBPC,SCEC,QIEC,DLRC",38.95,-110.86,0.005,2.05,0.0,100.0,1,769.31,-108.83,-106.08,0,1.5,4.15,0,0
2024-01-14,2024-04-12,2024-04-13,2024-04-19,MEDIANO,Trader no regulado,3,3,"SOEC,ISGC,GECC",7.79,-82.69,0.005,1.244,0.0,100.0,1,573.49,-80.75,-78.14,0,4.0,0.1,0,0
2024-01-14,2024-04-12,2024-04-13,2024-04-19,MEDIANO,Comercializador regulado,10,2,"EPSC,CDNC,CEOC,EBSC,CNSC,EDQC,HLAC,ESSC,EMSC,CHCC",1.25,-214.08,0.005,2.071,0.0,85.7,1,1508.79,-204.86,-192.41,0,4.0,2.08,0,0
2024-01-14,2024-04-12,2024-04-13,2024-04-19,GRANDE,Comercializador regulado,4,1,"EPMC,ENDC,CSSC,CMMC",-2.69,-159.07,0.005,1.837,0.0,28.6,1,1118.97,-152.83,-144.4,1,21.3,4.46,0,0
2024-01-14,2024-04-12,2024-04-13,2024-04-19,PEQUEÑO,Trader no regulado,10,7,"CBNC,FREC,GAPC,DRUC,CMXC,TRPC,LESC,FERC,GNYC,GSAC",-102.79,-260.94,0.005,1.353,0.0,100.0,1,1835.96,-266.18,-273.26,0,1.5,8.29,0,0
2024-01-14,2024-04-12,2024-04-13,2024-04-19,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),8,2,"SCEC,EVSC,VESC,HIMC,RPEC,VICC,ESVC,ESOC",-107.65,-774.07,0.005,2.478,0.0,0.0,1,5458.81,-742.69,-700.33,0,1.5,1.96,0,0
2024-01-14,2024-04-12,2024-04-13,2024-04-19,MEDIANO,Comercializador mixto,1,1,ETTC,75.84,-47.18,0.5871,1.507,1.0,100.0,0,325.37,-45.41,-43.01,0,4.0,0.23,0,0
2024-02-13,2024-05-12,2024-05-13,2024-05-19,PEQUEÑO,Comercializador regulado,10,7,"EGVC,EMPC,TENC,EXEC,ITLC,CQTC,EBPC,EDPC,NEUC,TPLC",93.52,-49.2,0.005,0.52,0.0,28.6,0,351.65,-54.06,-60.63,0,1.5,2.3,0,0
2024-02-13,2024-05-12,2024-05-13,2024-05-19,PEQUEÑO,Comercializador mixto,10,7,"ASCC,CETC,CHVC,ENBC,EMEC,ENIC,EVSC,EBPC,SCEC,QIEC",42.71,-38.15,0.005,0.649,0.0,85.7,0,264.72,-39.59,-41.54,0,1.5,2.69,0,0
2024-02-13,2024-05-12,2024-05-13,2024-05-19,PEQUEÑO,Trader no regulado,10,9,"CBNC,GAPC,FREC,DRUC,CMXC,VESC,TRPC,LESC,FERC,GNYC",22.05,-67.47,0.005,0.417,0.0,14.3,0,482.53,-94.59,-131.18,0,1.5,11.82,0,0
2024-02-13,2024-05-12,2024-05-13,2024-05-19,MEDIANO,Comercializador regulado,10,3,"EPSC,CDNC,CEOC,EBSC,EDQC,CNSC,HLAC,ESSC,EMSC,CHCC",2.94,-20.25,0.005,0.196,0.0,100.0,0,151.33,-33.13,-50.51,0,4.0,1.3,0,0
2024-02-13,2024-05-12,2024-05-13,2024-05-19,MEDIANO,Trader no regulado,3,3,"SOEC,ISGC,GECC",0.0,-70.21,0.005,0.917,0.0,0.0,0,492.67,-70.13,-70.03,0,4.0,0.03,0,0
2024-02-13,2024-05-12,2024-05-13,2024-05-19,GRANDE,Comercializador regulado,4,1,"EPMC,ENDC,CSSC,CMMC",-6.12,-25.34,0.005,0.293,0.0,0.0,0,184.96,-34.5,-46.87,1,21.3,5.95,0,0
2024-02-13,2024-05-12,2024-05-13,2024-05-19,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),7,1,"EVSC,HIMC,VESC,RPEC,VICC,ESVC,ESOC",-111.38,28.09,0.4527,-0.091,0.769,100.0,0,6.18,-30.94,-110.62,0,1.5,2.53,0,0
2024-02-13,2024-05-12,2024-05-13,2024-05-19,MEDIANO,Comercializador mixto,1,1,ETTC,73.7,-34.02,0.5423,0.857,1.0,0.0,0,239.21,-34.13,-34.28,0,4.0,0.41,0,0
2024-03-14,2024-06-11,2024-06-12,2024-06-18,PEQUEÑO,Integrado/regional regulado,10,5,"EGVC,TENC,EXEC,CQTC,EMPC,EDPC,ITLC,EBPC,ESOC,NEUC",50.02,-59.78,0.005,0.945,0.0,71.4,0,416.53,-62.62,-66.44,0,1.5,1.21,0,0
2024-03-14,2024-06-11,2024-06-12,2024-06-18,PEQUEÑO,Comercializador regulado,10,9,"ENBC,ASCC,CETC,CHVC,ENIC,EVSC,EMEC,EBPC,RTAC,QIEC",26.29,-63.72,0.005,0.911,0.0,71.4,0,440.52,-65.22,-67.24,0,1.5,2.97,0,0
2024-03-14,2024-06-11,2024-06-12,2024-06-18,PEQUEÑO,Trader no regulado,10,9,"CBNC,DRUC,GAPC,FREC,VESC,CMXC,TRPC,LESC,FERC,GNYC",4.33,-130.22,0.005,0.905,0.0,0.0,1,833.83,-150.66,-178.25,0,1.5,6.76,0,0
2024-03-14,2024-06-11,2024-06-12,2024-06-18,MEDIANO,Comercializador regulado,9,2,"ETTC,EPSC,EBSC,CNSC,ESSC,EMSC,CHCC,EMIC,GNCC",0.61,-46.38,0.005,0.647,0.0,42.9,0,331.02,-59.12,-76.33,0,3.9,2.48,0,0
2024-03-14,2024-06-11,2024-06-12,2024-06-18,GRANDE,Comercializador regulado,4,1,"EPMC,ENDC,CMMC,CSSC",-3.15,-40.15,0.005,0.757,0.0,42.9,0,290.3,-47.74,-57.98,1,21.4,5.15,0,0
2024-03-14,2024-06-11,2024-06-12,2024-06-18,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),8,1,"EXIC,HIMC,ESVC,RPEC,VICC,EVSC,ESOC,VESC",-4.22,-28.52,0.0398,0.163,0.0,57.1,0,314.0,-81.53,-153.07,0,1.5,1.45,0,0
2024-03-14,2024-06-11,2024-06-12,2024-06-18,MEDIANO,Integrado/regional regulado,7,2,"CEOC,EDQC,HLAC,CDNC,CASC,EEPC,GNCC",-9.77,-48.77,0.0498,0.74,0.0,0.0,0,355.88,-58.54,-71.72,0,3.9,5.91,0,0
2024-03-14,2024-06-11,2024-06-12,2024-06-18,MEDIANO,Trader no regulado,3,3,"SOEC,GECC,ISGC",-10.62,-77.12,0.1841,1.006,0.0,0.0,1,540.07,-76.31,-75.21,0,3.9,0.06,0,0
2024-04-13,2024-07-11,2024-07-12,2024-07-18,PEQUEÑO,Comercializador regulado,10,8,"ENBC,ENIC,ASCC,EVSC,CETC,EBPC,EMEC,RTAC,QIEC,SCEC",23.55,-41.25,0.005,0.996,0.0,100.0,0,296.4,-59.32,-83.7,0,1.6,6.5,0,0
2024-04-13,2024-07-11,2024-07-12,2024-07-18,PEQUEÑO,Integrado/regional regulado,10,7,"EXEC,EGVC,ESOC,ITLC,CQTC,EMPC,EDPC,TENC,EBPC,NEUC",18.16,-56.29,0.005,1.042,0.0,100.0,0,394.2,-64.03,-74.48,0,1.6,1.3,0,0
2024-04-13,2024-07-11,2024-07-12,2024-07-18,MEDIANO,Integrado/regional regulado,7,3,"EDQC,CASC,CEOC,HLAC,CDNC,EEPC,GNCC",-2.23,-61.47,0.005,1.126,0.0,0.0,0,415.82,-73.18,-88.98,0,3.6,4.32,0,0
2024-04-13,2024-07-11,2024-07-12,2024-07-18,PEQUEÑO,Trader no regulado,10,9,"DRUC,CBNC,FREC,GAPC,CMXC,VESC,TRPC,LESC,FERC,GNYC",-8.14,-127.32,0.005,1.038,0.0,28.6,1,893.23,-134.13,-143.32,0,1.6,15.92,0,0
2024-04-13,2024-07-11,2024-07-12,2024-07-18,MEDIANO,Trader no regulado,3,3,"GECC,SOEC,ISGC",-36.31,-77.18,0.005,1.013,0.0,0.0,1,541.09,-77.34,-77.57,0,3.6,0.7,0,0
2024-04-13,2024-07-11,2024-07-12,2024-07-18,MEDIANO,Comercializador regulado,10,3,"CHCC,CNSC,ESSC,EBSC,EMSC,ETTC,EPSC,EMIC,CHVC,GNCC",2.45,-45.39,0.0149,1.127,0.0,28.6,0,310.78,-59.35,-78.19,0,3.6,7.09,0,0
2024-04-13,2024-07-11,2024-07-12,2024-07-18,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),5,3,"RPEC,VICC,HIMC,EXIC,ESVC",46.22,-28.23,0.9453,3.252,0.004,100.0,0,151.8,-83.12,-157.21,0,1.6,2.44,0,0
2024-04-13,2024-07-11,2024-07-12,2024-07-18,GRANDE,Comercializador regulado,4,1,"ENDC,EPMC,CMMC,CSSC",-1.2,-40.61,0.9502,1.111,0.0,28.6,0,281.03,-49.71,-61.98,1,21.5,4.93,0,0
2024-05-13,2024-08-10,2024-08-11,2024-08-17,PEQUEÑO,Integrado/regional regulado,10,10,"EGVC,ESOC,EXEC,ITLC,EMPC,CQTC,TENC,EDPC,ESVC,EBPC",33.39,-71.13,0.005,1.366,0.0,100.0,0,486.74,-72.64,-74.68,0,1.6,1.2,0,0
2024-05-13,2024-08-10,2024-08-11,2024-08-17,PEQUEÑO,Trader no regulado,10,8,"CBNC,DRUC,FREC,GAPC,EXIC,CMXC,VESC,GSAC,FERC,GNYC",0.13,-129.37,0.005,1.342,0.0,100.0,1,897.02,-131.71,-134.87,0,1.6,2.68,0,0
2024-05-13,2024-08-10,2024-08-11,2024-08-17,MEDIANO,Integrado/regional regulado,7,7,"EDQC,CASC,CEOC,HLAC,CDNC,EEPC,GNCC",-11.98,-74.37,0.005,1.122,0.0,71.4,1,532.5,-76.1,-78.43,0,3.6,3.16,0,0
2024-05-13,2024-08-10,2024-08-11,2024-08-17,PEQUEÑO,Comercializador regulado,9,8,"ASCC,CETC,ENIC,EVSC,EMEC,QIEC,DLRC,PEEC,SCEC",-29.09,-74.59,0.005,0.541,0.0,100.0,1,564.86,-75.5,-76.73,0,1.6,4.38,0,0
2024-05-13,2024-08-10,2024-08-11,2024-08-17,MEDIANO,Trader no regulado,3,3,"GECC,SOEC,ISGC",-33.97,-101.55,0.005,1.319,0.0,57.1,1,673.43,-101.17,-100.66,0,3.6,0.96,0,0
2024-05-13,2024-08-10,2024-08-11,2024-08-17,MEDIANO,Comercializador regulado,10,5,"EBSC,EMSC,ESSC,CNSC,ETTC,CHCC,EPSC,EMIC,CHVC,GNCC",3.94,-79.15,0.0249,1.575,0.0,71.4,1,555.36,-83.8,-90.08,0,3.6,7.38,0,0
2024-05-13,2024-08-10,2024-08-11,2024-08-17,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),5,3,"RPEC,VICC,ESVC,EXIC,HIMC",38.45,-199.0,0.9502,4.822,0.0,0.0,1,1490.81,-236.54,-287.21,0,1.6,2.44,0,0
2024-05-13,2024-08-10,2024-08-11,2024-08-17,GRANDE,Comercializador regulado,4,1,"ENDC,EPMC,CMMC,CSSC",-1.59,-60.0,0.9602,1.402,0.0,71.4,0,425.36,-62.75,-66.47,1,21.7,5.03,0,0
2024-06-12,2024-09-09,2024-09-10,2024-09-16,PEQUEÑO,Integrado/regional regulado,10,10,"EGVC,ESOC,EMPC,ITLC,CQTC,EXEC,EDPC,TENC,ESVC,EBPC",49.28,-90.22,0.005,1.683,0.0,100.0,1,663.83,-90.94,-91.9,0,1.6,0.98,0,0
2024-06-12,2024-09-09,2024-09-10,2024-09-16,PEQUEÑO,Trader no regulado,10,8,"CBNC,FREC,DRUC,GAPC,EXIC,CMXC,VESC,GSAC,FERC,GNYC",6.12,-113.52,0.005,1.021,0.0,100.0,1,844.45,-115.16,-117.38,0,1.6,5.76,0,0
2024-06-12,2024-09-09,2024-09-10,2024-09-16,MEDIANO,Comercializador regulado,10,4,"ETTC,EPSC,EBSC,EMSC,CHCC,ESSC,CNSC,CHVC,EMIC,GNCC",2.19,-133.34,0.005,2.231,0.0,28.6,1,1030.36,-137.54,-143.2,0,3.6,7.32,0,0
2024-06-12,2024-09-09,2024-09-10,2024-09-16,PEQUEÑO,Comercializador regulado,9,8,"ASCC,CETC,ENIC,EVSC,EMEC,QIEC,DLRC,PEEC,SCEC",0.0,-110.18,0.005,1.053,0.0,100.0,1,810.53,-111.23,-112.65,0,1.6,4.06,0,0
2024-06-12,2024-09-09,2024-09-10,2024-09-16,GRANDE,Comercializador regulado,4,2,"ENDC,EPMC,CMMC,CSSC",-2.69,-76.49,0.005,1.61,0.0,57.1,1,581.23,-77.98,-79.98,1,21.7,4.32,0,0
2024-06-12,2024-09-09,2024-09-10,2024-09-16,MEDIANO,Trader no regulado,3,3,"GECC,SOEC,ISGC",-29.4,-105.5,0.005,1.325,0.0,100.0,1,737.65,-104.58,-103.34,0,3.6,1.49,0,0
2024-06-12,2024-09-09,2024-09-10,2024-09-16,MEDIANO,Integrado/regional regulado,7,7,"EDQC,CASC,CEOC,HLAC,CDNC,EEPC,GNCC",0.0,-78.75,0.01,1.029,0.0,100.0,1,603.01,-80.56,-83.0,0,3.6,4.11,0,0
2024-06-12,2024-09-09,2024-09-10,2024-09-16,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),5,3,"EXIC,ESVC,HIMC,RPEC,VICC",2.95,-345.73,0.1095,3.069,0.0,0.0,1,2851.13,-367.66,-397.25,0,1.6,2.44,0,0
2024-07-12,2024-10-09,2024-10-10,2024-10-16,PEQUEÑO,Integrado/regional regulado,10,8,"ESOC,EGVC,EMPC,CQTC,EDPC,ITLC,TENC,ESVC,EXEC,EBPC",68.5,-113.56,0.005,1.677,0.0,100.0,1,817.59,-111.07,-107.72,0,1.6,2.19,0,0
2024-07-12,2024-10-09,2024-10-10,2024-10-16,PEQUEÑO,Trader no regulado,10,8,"CBNC,FREC,GAPC,DRUC,EXIC,CMXC,VESC,GSAC,TRPC,FERC",16.93,-167.52,0.005,1.55,0.0,100.0,1,1217.13,-161.53,-153.44,0,1.6,8.88,0,0
2024-07-12,2024-10-09,2024-10-10,2024-10-16,PEQUEÑO,Comercializador regulado,9,8,"ASCC,CETC,ENIC,EVSC,EMEC,QIEC,DLRC,PEEC,SCEC",16.77,-98.36,0.005,0.997,0.0,100.0,1,690.43,-98.08,-97.71,0,1.6,5.78,0,0
2024-07-12,2024-10-09,2024-10-10,2024-10-16,MEDIANO,Comercializador regulado,10,4,"ETTC,EPSC,EBSC,EDQC,CHVC,EMSC,CHCC,EMIC,CNSC,ESSC",7.64,-166.01,0.005,1.936,0.0,85.7,1,1216.72,-159.41,-150.5,0,2.9,7.7,0,0
2024-07-12,2024-10-09,2024-10-10,2024-10-16,MEDIANO,Integrado/regional regulado,7,5,"HLAC,CDNC,CEOC,CASC,EDQC,EEPC,GNCC",0.01,-129.46,0.005,1.421,0.0,100.0,1,936.21,-126.27,-121.96,0,2.9,3.06,0,0
2024-07-12,2024-10-09,2024-10-10,2024-10-16,GRANDE,Comercializador regulado,3,2,"ENDC,EPMC,CMMC",0.0,-127.44,0.005,1.774,0.0,100.0,1,929.3,-122.87,-116.69,1,33.4,0.93,0,0
2024-07-12,2024-10-09,2024-10-10,2024-10-16,MEDIANO,Trader no regulado,3,3,"SOEC,ISGC,GECC",-19.17,-84.65,0.01,1.002,0.0,100.0,1,593.0,-83.47,-81.88,0,2.9,0.12,0,0
2024-07-12,2024-10-09,2024-10-10,2024-10-16,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),3,1,"HIMC,RPEC,VICC",-172.06,-1107.42,0.806,2.97,0.0,0.0,1,8236.55,-1048.3,-968.52,0,1.6,0.0,0,0
2024-08-11,2024-11-08,2024-11-09,2024-11-15,PEQUEÑO,Integrado/regional regulado,10,9,"ESOC,EGVC,EMPC,EDPC,ITLC,ESVC,CQTC,TENC,EBPC,EXEC",115.76,-98.82,0.005,1.005,0.0,100.0,1,692.04,-97.97,-96.81,0,1.6,2.23,0,0
2024-08-11,2024-11-08,2024-11-09,2024-11-15,PEQUEÑO,Trader no regulado,10,8,"CBNC,FREC,EXIC,GAPC,CMXC,DRUC,VESC,TRPC,FERC,GNYC",19.49,-148.0,0.005,0.887,0.0,100.0,1,1053.0,-146.42,-144.28,0,1.6,8.23,0,0
2024-08-11,2024-11-08,2024-11-09,2024-11-15,PEQUEÑO,Comercializador mixto,9,8,"ASCC,CETC,ENIC,EMEC,EVSC,QIEC,DLRC,PEEC,SCEC",15.71,-111.13,0.005,0.749,0.0,100.0,1,845.58,-109.56,-107.44,0,1.6,8.98,0,0
2024-08-11,2024-11-08,2024-11-09,2024-11-15,MEDIANO,Trader no regulado,3,3,"SOEC,ISGC,GECC",1.43,-82.86,0.005,0.967,0.0,100.0,1,584.26,-81.94,-80.69,0,3.0,0.08,0,0
2024-08-11,2024-11-08,2024-11-09,2024-11-15,GRANDE,Comercializador regulado,3,3,"ENDC,EPMC,CMMC",0.0,-92.62,0.005,0.947,0.0,0.0,1,663.82,-91.81,-90.72,1,33.5,1.62,0,0
2024-08-11,2024-11-08,2024-11-09,2024-11-15,MEDIANO,Comercializador regulado,10,4,"EPSC,EBSC,CHCC,EMSC,CSSC,CNSC,EMIC,ESSC,GNCC,CSIC",-39.03,-169.12,0.005,0.981,0.0,0.0,1,1204.46,-168.3,-167.2,0,3.0,4.88,0,0
2024-08-11,2024-11-08,2024-11-09,2024-11-15,MEDIANO,Integrado/regional regulado,7,6,"CDNC,HLAC,CASC,CEOC,EDQC,EEPC,GNCC",0.0,-105.35,0.01,0.947,0.0,100.0,1,756.79,-104.51,-103.39,0,3.0,3.81,0,0
2024-08-11,2024-11-08,2024-11-09,2024-11-15,MEDIANO,Comercializador mixto,3,3,"ETTC,EBSC,CHVC",47.91,-47.64,0.0149,0.931,0.0,100.0,0,340.76,-46.76,-45.58,0,3.0,2.3,0,0
2024-08-11,2024-11-08,2024-11-09,2024-11-15,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),4,2,"EVSC,HIMC,RPEC,VICC",-185.01,-581.49,0.0945,0.882,0.0,0.0,1,4168.88,-578.33,-574.07,0,1.6,1.26,0,0
2024-09-10,2024-12-08,2024-12-09,2024-12-15,PEQUEÑO,Integrado/regional regulado,10,9,"ESOC,EGVC,EMPC,EDPC,ESVC,CQTC,ITLC,TENC,EBPC,EXEC",130.67,-104.24,0.005,1.049,0.0,100.0,1,731.02,-103.98,-103.63,0,1.6,2.38,0,0
2024-09-10,2024-12-08,2024-12-09,2024-12-15,PEQUEÑO,Trader no regulado,10,9,"CBNC,FREC,EXIC,GAPC,CMXC,DRUC,VESC,PEEC,TRPC,FERC",22.36,-163.58,0.005,0.953,0.0,100.0,1,1149.74,-163.18,-162.63,0,1.6,3.58,0,0
2024-09-10,2024-12-08,2024-12-09,2024-12-15,PEQUEÑO,Comercializador regulado,9,6,"ASCC,CETC,ENIC,EMEC,EVSC,QIEC,DLRC,SCEC,PEEC",11.83,-62.2,0.005,1.118,0.0,100.0,0,430.65,-62.3,-62.43,0,1.6,8.71,0,0
2024-09-10,2024-12-08,2024-12-09,2024-12-15,MEDIANO,Trader no regulado,3,3,"SOEC,ISGC,GECC",0.74,-89.53,0.005,1.065,0.0,100.0,1,626.82,-89.64,-89.8,0,3.7,0.12,0,0
2024-09-10,2024-12-08,2024-12-09,2024-12-15,MEDIANO,Comercializador regulado,10,5,"ETTC,EPSC,CHVC,EBSC,CHCC,EMSC,EMIC,CNSC,ESSC,GNCC",-1.73,-128.75,0.005,0.987,0.0,100.0,1,922.72,-127.85,-126.64,0,3.7,9.28,0,0
2024-09-10,2024-12-08,2024-12-09,2024-12-15,GRANDE,Comercializador regulado,4,4,"ENDC,EPMC,CMMC,CSIC",-2.92,-103.55,0.005,0.991,0.0,85.7,1,743.6,-102.94,-102.12,1,22.0,2.83,0,0
2024-09-10,2024-12-08,2024-12-09,2024-12-15,MEDIANO,Integrado/regional regulado,7,6,"CDNC,HLAC,CASC,CEOC,EDQC,EEPC,GNCC",-1.66,-118.53,0.01,1.026,0.0,100.0,1,838.74,-118.1,-117.52,0,3.7,4.41,0,0
2024-09-10,2024-12-08,2024-12-09,2024-12-15,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),4,2,"EVSC,HIMC,RPEC,VICC",-199.28,-629.43,0.2438,0.944,0.0,0.0,1,4527.11,-620.49,-608.41,0,1.6,1.22,0,0
2024-10-10,2025-01-07,2025-01-08,2025-01-14,PEQUEÑO,Integrado/regional regulado,10,9,"ESOC,EMPC,ESVC,CQTC,EGVC,EDPC,ITLC,TENC,EBPC,EXEC",127.25,-45.3,0.005,0.431,0.0,100.0,0,331.92,-51.8,-60.58,0,1.6,4.01,0,0
2024-10-10,2025-01-07,2025-01-08,2025-01-14,PEQUEÑO,Trader no regulado,10,9,"CBNC,FREC,EXIC,ENBC,GAPC,CMXC,DRUC,VESC,PEEC,GSAC",48.03,-81.35,0.005,0.576,0.0,28.6,1,562.73,-87.67,-96.21,0,1.6,6.29,0,0
2024-10-10,2025-01-07,2025-01-08,2025-01-14,PEQUEÑO,Comercializador mixto,9,6,"CETC,ASCC,ENIC,EMEC,EVSC,QIEC,DLRC,SCEC,PEEC",39.07,-312.59,0.005,2.85,0.0,0.0,1,2240.56,-285.17,-248.17,0,1.6,17.88,0,0
2024-10-10,2025-01-07,2025-01-08,2025-01-14,MEDIANO,Trader no regulado,3,3,"SOEC,ISGC,GECC",0.0,-67.5,0.005,0.797,0.0,14.3,0,488.16,-70.0,-73.37,0,3.7,0.07,0,0
2024-10-10,2025-01-07,2025-01-08,2025-01-14,GRANDE,Comercializador regulado,4,4,"ENDC,EPMC,CMMC,CSIC",-0.39,-33.06,0.005,0.311,0.0,28.6,0,254.01,-40.51,-50.56,1,21.8,16.92,0,0
2024-10-10,2025-01-07,2025-01-08,2025-01-14,MEDIANO,Comercializador regulado,8,3,"EPSC,EBSC,CHCC,CNSC,EMIC,EMSC,ESSC,GNCC",-23.29,-29.33,0.005,0.201,0.0,71.4,0,242.95,-40.94,-56.6,0,3.7,12.15,0,0
2024-10-10,2025-01-07,2025-01-08,2025-01-14,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),5,3,"EGVC,EVSC,HIMC,RPEC,VICC",-116.59,-3.78,0.01,0.006,0.004,71.4,0,330.79,-61.41,-139.18,0,1.6,2.28,0,0
2024-10-10,2025-01-07,2025-01-08,2025-01-14,MEDIANO,Integrado/regional regulado,7,6,"CDNC,HLAC,CASC,CEOC,EDQC,EEPC,GNCC",0.0,-31.83,0.0149,0.271,0.0,28.6,0,251.2,-40.89,-53.11,0,3.7,7.17,0,0
2024-10-10,2025-01-07,2025-01-08,2025-01-14,MEDIANO,Comercializador mixto,3,3,"ETTC,EBSC,CHVC",46.45,-41.18,0.0249,0.799,0.0,28.6,0,296.48,-42.47,-44.22,0,3.7,2.19,0,0
2024-11-09,2025-02-06,2025-02-07,2025-02-13,PEQUEÑO,Integrado/regional regulado,10,9,"ESOC,EGVC,CETC,CQTC,EVSC,EBPC,EMPC,TENC,EDPC,ESVC",92.0,-67.01,0.005,0.855,0.0,100.0,0,480.04,-68.67,-70.92,0,1.6,1.02,0,0
2024-11-09,2025-02-06,2025-02-07,2025-02-13,MEDIANO,Comercializador mixto,2,2,"ETTC,CHVC",53.12,-44.77,0.005,0.942,0.0,100.0,0,313.39,-45.02,-45.36,0,3.7,9.58,0,0
2024-11-09,2025-02-06,2025-02-07,2025-02-13,PEQUEÑO,Comercializador mixto,10,7,"CETC,ASCC,ENIC,EBPC,EVSC,EMEC,QIEC,DLRC,PEEC,SCEC",48.8,-284.44,0.005,1.016,0.0,0.0,1,1962.65,-274.96,-262.17,0,1.6,15.16,0,0
2024-11-09,2025-02-06,2025-02-07,2025-02-13,PEQUEÑO,Trader no regulado,10,10,"CBNC,ENBC,FREC,GAPC,EXIC,CMXC,DRUC,VESC,GSAC,TRPC",28.59,-88.73,0.005,0.824,0.0,100.0,1,649.52,-91.25,-94.66,0,1.6,2.99,0,0
2024-11-09,2025-02-06,2025-02-07,2025-02-13,GRANDE,Comercializador regulado,4,3,"ENDC,CMMC,EPMC,CSIC",-0.21,-81.41,0.005,0.821,0.0,14.3,1,556.43,-84.06,-87.63,1,21.1,13.29,0,0
2024-11-09,2025-02-06,2025-02-07,2025-02-13,MEDIANO,Comercializador regulado,8,4,"EPSC,EBSC,CHCC,CNSC,ESSC,EMSC,EMIC,GNCC",-0.9,-103.55,0.005,0.85,0.0,85.7,1,677.59,-107.08,-111.84,0,3.7,8.57,0,0
2024-11-09,2025-02-06,2025-02-07,2025-02-13,MEDIANO,Integrado/regional regulado,9,8,"CHCC,HLAC,EDQC,CDNC,CEOC,CASC,EBSC,EEPC,GNCC",-2.43,-84.77,0.005,0.853,0.0,100.0,1,553.97,-87.78,-91.84,0,3.7,2.27,0,0
